1640541,101  W OLYMPIC PL,47.626712,-122.358363,https://thequeensborough.com/
1567437,111 YALE AVE N,47.618828,-122.330423,
1944344,3901 FREMONT AVE N,47.654397,-122.349933,
1215006,3711 27TH PL W,47.653472,-122.391416,
1452197,1417 4TH AVE W,47.63185,-122.361814,
1722975,975 JOHN ST,47.619696,-122.337554,http://boxcar.tarragon.com/
1600478,1413  NE RAVENNA BLVD,47.67078,-122.312124,http://www.universitypark.graninc.com/
1690076,433 BELLEVUE AVE E,47.622968,-122.326598,
1405350,315 BELMONT AVE E,47.621331,-122.324032,
1490117,420 13TH AVE E,47.622622,-122.315702,http://www.foodartcollection.com/
1540519,5227 LEARY AVE NW,47.666218,-122.381609,
1080826,844  NE 69TH ST,47.678755,-122.317944,
1285753,5625 15TH AVE NE,47.67024,-122.311918,
1993783,1201 SUMMIT AVE,47.612035,-122.324586,
1545889,1917 EASTLAKE AVE E,47.636427,-122.325791,
1669002,1200 BOYLSTON AVE,47.612353,-122.323255,
1451131,1215 DEXTER AVE N,47.630078,-122.342312,www.liveatdexter.com/floorplans.aspx
1058192,1722  E THOMAS ST,47.620476,-122.309034,
1442368,5033 BROOKLYN AVE NE,47.665893,-122.314207,
1295576,2415 WESTERN AVE,47.613745,-122.349147,
1747062,420 VINE ST,47.61771,-122.346531,
1578032,2233 1ST AVE,47.613255,-122.346327,https://voltaapartments.com/cgi-sys/suspendedpage.cgi
1086334,2402  NE 65TH ST,47.675775,-122.301335,http://www.saxeapts.com/
1347461,2027 EASTLAKE AVE E,47.637576,-122.325908,
1134338,5043 BROOKLYN AVE NE,47.666153,-122.314203,
1211283,4235 FRANCIS AVE N,47.658755,-122.353344,
1417909,1420 BOREN AVE,47.613037,-122.32854,
1003545,100 MELROSE AVE E,47.619067,-122.327895,
1767632,2317 10TH AVE E,47.640122,-122.320074,
1638473,109 23RD AVE E,47.619543,-122.302517,
1001971,2100  N 106TH ST,47.705962,-122.333402,
1860066,10301 GREENWOOD AVE N,47.703861,-122.355447,
1604231,1735 DEXTER AVE N,47.634454,-122.342282,www.thesummitatlakeunion.com/floorplans.aspx
1048723,1110  E JOHN ST,47.619936,-122.31784,
1087735,1625  E MADISON ST,47.615386,-122.310648,
1001972,1707 BOYLSTON AVE,47.616641,-122.323439,
1130917,7000 ROOSEVELT WAY NE,47.679684,-122.317432,http://hiveapartments.com/
1803476,13717 LINDEN AVE N,47.728271,-122.347753,
1014879,3843 FREMONT AVE N,47.653954,-122.349915,
1790875,3645 WHITMAN AVE N,47.651979,-122.345988,
1070234,3506  NE 95TH ST,47.697457,-122.289911,
